# t,a,e,i,Omega,omega,varpi,f,M,lam
2.081925000000000000e+07,5.202515600361227399e+00,5.364098437078185233e-02,1.345637523427111626e+00,1.134462311419504772e+02,3.318868876029821422e+02,8.533311874493261939e+01,-1.353340373553669167e+02,2.291128150772436811e+02,3.144459338221763005e+02
2.118450000000000000e+07,5.202479032980365403e+00,5.600907371023512021e-02,1.377360545655874624e+00,1.147037624394516797e+02,3.341918171442119956e+02,8.889557958366366108e+01,-2.539949359800884210e+01,3.372520922303468183e+02,6.614767181401049356e+01
2.154975000000000000e+07,5.201999460222785032e+00,5.614813152990443673e-02,1.414557998889657719e+00,1.157063912337613942e+02,3.347078423157589100e+02,9.041423354952030422e+01,9.390193032617179369e+01,8.746767414819953501e+01,1.778819076977198392e+02
2.191500000000000000e+07,5.202013260393147043e+00,5.749484544981315476e-02,1.455079926900596954e+00,1.164082239285171738e+02,3.381462300187663459e+02,9.455445394728353392e+01,-1.666625055102100532e+02,1.949235787476367818e+02,2.894780326949203300e+02
2.228025000000000000e+07,5.203144065062685897e+00,5.838462154478030880e-02,1.498550323528496042e+00,1.168982428393409236e+02,3.389559423908338545e+02,9.585418523017477810e+01,-6.033693806950686422e+01,3.053506410422399995e+02,4.120482627241479179e+01
2.264550000000000000e+07,5.202416021176666128e+00,5.841707274349576540e-02,1.544555966963578220e+00,1.171182771224741828e+02,3.428900999587594924e+02,1.000083770812337178e+02,5.834607968993761773e+01,5.277851505269858734e+01,1.527868921339322981e+02
2.301075000000000000e+07,5.201423171677861390e+00,5.984466571156156489e-02,1.590434091367256997e+00,1.171665827366607431e+02,3.448381906595829491e+02,1.020047733962437633e+02,1.643734037538837640e+02,1.624431774084124811e+02,2.644479508046562160e+02
2.337600000000000000e+07,5.202815743257423797e+00,5.890842423988398857e-02,1.637800070999411606e+00,1.169888001393676973e+02,3.482371498690105227e+02,1.052259500083781774e+02,-9.594961187414648407e+01,2.707914379653999504e+02,1.601738797377810641e+01
2.374125000000000000e+07,5.202397390813991329e+00,6.025173344454021196e-02,1.682484390948774111e+00,1.166531845143831418e+02,3.512804744682151750e+02,1.079336589825983452e+02,2.220560124483347408e+01,1.970174556171140523e+01,1.276354045443097363e+02
2.410650000000000000e+07,5.201941714288876639e+00,5.977066645051540977e-02,1.726135714941763988e+00,1.161419904390032229e+02,3.537851987235699767e+02,1.099271891625731428e+02,1.344565570849331948e+02,1.294113341033723827e+02,2.393385232659455255e+02
2.447175000000000000e+07,5.201561730618619706e+00,6.001328295045553485e-02,1.768082665432414435e+00,1.154883496811991392e+02,3.582632205118304682e+02,1.137515701930295933e+02,-1.284892482691213615e+02,2.370461645501613077e+02,3.507977347431909152e+02
2.483700000000000000e+07,5.202436408738226881e+00,5.986965768560010420e-02,1.806824510285848229e+00,1.147118423735510078e+02,8.337184854352208685e-01,1.155455608589862351e+02,-1.472749312636878116e+01,3.469435899189275005e+02,1.024891507779137356e+02
2.520225000000000000e+07,5.204167483815473005e+00,5.858206277937608175e-02,1.841732872952159816e+00,1.138038334068057935e+02,5.421873196960373065e+00,1.192257066037661559e+02,1.014356504618161523e+02,9.480180685934574569e+01,2.140275134631118874e+02
2.556750000000000000e+07,5.202011081741479082e+00,5.931568999876810078e-02,1.874478241288512592e+00,1.128016151667077906e+02,8.423777535487406709e+00,1.212253927021951938e+02,-1.581962521784639932e+02,2.044364587695398257e+02,3.256618514717350195e+02
2.593275000000000000e+07,5.202679957001145716e+00,5.743217132566698357e-02,1.902114850225079978e+00,1.116938577310524181e+02,1.224600352809447656e+01,1.239398612591468947e+02,-5.174830890641490555e+01,3.132835880862016324e+02,7.722344934534855554e+01
2.629800000000000000e+07,5.202814798416507180e+00,5.820137649392634338e-02,1.926717868417231472e+00,1.105316624882345735e+02,1.655187732202532658e+01,1.270835398102598930e+02,6.777651249100574660e+01,6.170593630003901353e+01,1.887894761102989207e+02
