# t,a,e,i,Omega,omega,varpi,f,M,lam
2.337600000000000000e+07,1.922113768148234669e+01,3.440805531229421121e-02,8.446315757878628538e-01,1.463301195092188607e+02,9.910998654657500140e+01,2.454401060557938479e+02,2.860389797398186573e+01,2.675825243665250142e+01,2.721983584924464026e+02
2.374125000000000000e+07,1.920471378823303610e+01,3.510004732735946820e-02,8.620826260747922465e-01,1.465951098238476504e+02,8.936145058571828770e+01,2.359565604095659523e+02,-3.555540532263028464e-01,3.596687635775614353e+02,2.356253239871274445e+02
2.410650000000000000e+07,1.927456187004170474e+01,4.137424076475240686e-02,8.778132544113771418e-01,1.464814049671134626e+02,9.008332641299563193e+01,2.365647313801090945e+02,-3.888518483014473048e+01,3.240204081119616148e+02,2.005851394920707094e+02
2.447175000000000000e+07,1.913096743243831455e+01,3.729852139317285653e-02,8.930354963800882784e-01,1.467943447480327563e+02,1.019993802418850777e+02,2.487937249899178482e+02,-8.689061327124078105e+01,2.773697383860921377e+02,1.661634633760099860e+02
2.483700000000000000e+07,1.928238145862574626e+01,3.255329273198734330e-02,9.113630052630231626e-01,1.468069590688686219e+02,9.306715006255039668e+01,2.398741091314190328e+02,-1.123148217819459234e+02,2.511678806872412508e+02,1.310419898186603120e+02
2.520225000000000000e+07,1.916108400583472005e+01,3.602119055399164577e-02,9.241392430512991307e-01,1.469897321236987580e+02,9.560777298008531488e+01,2.425975051037841013e+02,-1.495791260763980972e+02,2.125605464881804778e+02,9.515805159196456486e+01
2.556750000000000000e+07,1.919220101900133812e+01,3.580548707353020665e-02,9.400456202585670828e-01,1.469299219536767964e+02,9.703754237427450846e+01,2.439674643279513191e+02,1.753461396558309104e+02,1.750041098962925901e+02,5.897157422424387363e+01
2.593275000000000000e+07,1.924549816642191047e+01,3.473185944079126147e-02,9.532326042714269754e-01,1.468013796205559913e+02,1.016071201278165148e+02,2.484084997483725203e+02,1.390188059143505086e+02,1.363566780561192786e+02,2.476517780449181672e+01
2.629800000000000000e+07,1.911982662039501335e+01,3.727558867425671829e-02,9.680930963854842419e-01,1.469334451008751330e+02,9.930393257077166425e+01,2.462373776716467830e+02,1.078566860642780938e+02,1.037567324720306345e+02,3.499941101436774034e+02
2.666325000000000000e+07,1.927643570035787235e+01,3.619221113128974487e-02,9.828258218673889823e-01,1.468604711894203660e+02,1.077532231863398380e+02,2.546136943757601898e+02,6.319748401953471273e+01,5.954118039467250867e+01,3.141548747704326843e+02
2.702850000000000000e+07,1.915237355317204049e+01,3.262329599254128187e-02,9.913029587119911445e-01,1.468677091349685782e+02,9.952817456404052621e+01,2.463958836990090902e+02,3.389425678821444876e+01,3.185122426349801827e+01,2.782471079625071297e+02
2.739375000000000000e+07,1.922143123735424197e+01,3.906021098272827868e-02,1.005563894850812545e+00,1.467771891456003459e+02,9.938479306842818062e+01,2.461619822140285407e+02,-3.611318473721396138e+00,3.566625765534304264e+02,2.428245587674589956e+02
2.775900000000000000e+07,1.923736669700691593e+01,3.984964631382489214e-02,1.014629700605606200e+00,1.467040783211300834e+02,1.070407582953545358e+02,2.537448366164846050e+02,-4.815860357420910276e+01,3.151762273400605068e+02,2.089210639565451402e+02
2.812425000000000000e+07,1.915255414076441198e+01,3.324281669483639817e-02,1.029336449821750987e+00,1.468402715066441715e+02,1.115739409361152497e+02,2.584142124427594354e+02,-8.891979166894680020e+01,2.748863872724857629e+02,1.733005997152452267e+02
2.848950000000000000e+07,1.930184767314866789e+01,3.151936332772752036e-02,1.039033776534931119e+00,1.467375314220977600e+02,9.685811166230625702e+01,2.435956430844040028e+02,-1.097826427084328884e+02,2.536429340658442584e+02,1.372385771502482328e+02
2.885475000000000000e+07,1.915225676325442095e+01,3.827582901638659080e-02,1.046791370966886348e+00,1.468696979402995169e+02,1.069202781337779413e+02,2.537899760740774582e+02,-1.540805912461582068e+02,2.078871743491973234e+02,1.016771504232747958e+02
2.922000000000000000e+07,1.925590295645467620e+01,3.528469108556454154e-02,1.058539170749049685e+00,1.468113066316728350e+02,1.155247730326279765e+02,2.623360796643007689e+02,1.657898742528562082e+02,1.647712750537315287e+02,6.710735471803232599e+01
2.958525000000000000e+07,1.924935523297205719e+01,3.267370738644881367e-02,1.067310582743341563e+00,1.468032282804472857e+02,1.167478245641767813e+02,2.635510528446240528e+02,1.320202949955196061e+02,1.291927252155362567e+02,3.274377806016034498e+01
2.995050000000000000e+07,1.918633032521823267e+01,3.480375077939663886e-02,1.079927370884202764e+00,1.470632856751072381e+02,1.121256695095260199e+02,2.591889551846332438e+02,1.011123491275138093e+02,9.717989754354988463e+01,3.563688527281831853e+02
3.031575000000000000e+07,1.931278881291082072e+01,3.763265239283428154e-02,1.086569545044655527e+00,1.470206358937669222e+02,1.193551108527335600e+02,2.663757467465004538e+02,5.771575121008977050e+01,5.412486212466563273e+01,3.205006088711660368e+02
3.068100000000000000e+07,1.915427889665578221e+01,3.621989506124070890e-02,1.094834368952856352e+00,1.473263011671483582e+02,1.145163212921813027e+02,2.618426224593296183e+02,2.569352026327635130e+01,2.393723262933908913e+01,2.857798550886687394e+02
3.104625000000000000e+07,1.929526639490288531e+01,4.067922792994597275e-02,1.107101100724026344e+00,1.472572068010195778e+02,1.163876916158361325e+02,2.636448984168557104e+02,-1.333474558261663034e+01,3.477092629881868220e+02,2.513541614050425892e+02
3.141150000000000000e+07,1.922546240917084504e+01,3.543732083957275986e-02,1.115973815707503869e+00,1.475107484645993736e+02,1.192783235750863611e+02,2.667890720396857205e+02,-5.394085850527308423e+01,3.092908518362467589e+02,2.160799238759325078e+02
3.177675000000000000e+07,1.920027505337184337e+01,3.213939963088819490e-02,1.127647856024576178e+00,1.477326919064591664e+02,1.166360168796080643e+02,2.643687087860672591e+02,-8.860646078168038287e+01,2.750725636601058000e+02,1.794412724461730591e+02
3.214200000000000000e+07,1.929327505623885486e+01,3.520217769995405421e-02,1.134466265639633820e+00,1.478962432496437600e+02,1.101713955318443112e+02,2.580676387814880854e+02,-1.172623178603009961e+02,2.463667087014251820e+02,1.444343474829132674e+02
3.250725000000000000e+07,1.914314114162714020e+01,3.898943901649011556e-02,1.145884507008896769e+00,1.481832535937774082e+02,1.237421092207313933e+02,2.719253628145087873e+02,-1.631035429843621500e+02,1.982322478046585275e+02,1.101576106191673148e+02
3.287250000000000000e+07,1.927735281731612815e+01,2.903638192849301511e-02,1.159918015576095751e+00,1.482050352205504566e+02,1.299411199701345367e+02,2.781461551906850218e+02,1.580359305149385136e+02,1.567658561117678744e+02,7.491201130245289619e+01
3.323775000000000000e+07,1.918371837760517451e+01,3.066172441972815979e-02,1.169787767795436917e+00,1.485673867896483955e+02,1.213213936270964552e+02,2.698887804167448508e+02,1.318214879067613481e+02,1.291626055245613429e+02,3.905138594130619367e+01
3.360300000000000000e+07,1.920396860125339344e+01,3.558896239514663246e-02,1.183459833964234598e+00,1.487733842714576156e+02,1.232528730757174600e+02,2.720262573471750329e+02,9.497910127419179105e+01,9.090771880353081258e+01,2.933976150705893904e+00
3.396825000000000000e+07,1.926229573809749596e+01,3.725512785385843434e-02,1.192690617790289176e+00,1.490165761340352333e+02,1.314833403453581582e+02,2.804999164793933915e+02,5.157869377919427478e+01,4.829165740442759613e+01,3.287915738838210018e+02
3.433350000000000000e+07,1.912019681744748567e+01,3.018797986111318790e-02,1.210090361291385808e+00,1.492295367809929019e+02,1.292159995918225377e+02,2.784455363728154680e+02,1.642580532096447143e+01,1.546846542296511373e+01,2.939140017957805640e+02
3.469875000000000000e+07,1.928339085734355152e+01,3.473910717195082681e-02,1.224726579948545613e+00,1.493257031419898624e+02,1.276464940392686032e+02,2.769721971812584798e+02,-2.026468272230516021e+01,3.410810800541225944e+02,2.580532772353810742e+02
3.506400000000000000e+07,1.914804175526450791e+01,3.199889003435307105e-02,1.238965600050224047e+00,1.496555291636743732e+02,1.311131467409697677e+02,2.807686759046441693e+02,-6.172899041996558367e+01,3.014636622878057892e+02,2.222323381924499301e+02
3.542925000000000000e+07,1.920553741158880356e+01,3.267506677000840687e-02,1.255701543861101221e+00,1.498442016396300289e+02,1.263427379239697217e+02,2.761869395635997648e+02,-9.308667418136656124e+01,2.706564552453961596e+02,1.868433948089958392e+02
3.579450000000000000e+07,1.922520507483400820e+01,3.277141534127907957e-02,1.270349089660640196e+00,1.499640210960269542e+02,1.306622966787403470e+02,2.806263177747673012e+02,-1.306856067896680145e+02,2.322080408408947392e+02,1.528343586156620404e+02
3.615975000000000000e+07,1.913815772771234336e+01,3.272824778976955035e-02,1.291381825647903936e+00,1.500817098260477280e+02,1.392310966051697960e+02,2.893128064312174956e+02,-1.726070658795584336e+02,1.878875150070271900e+02,1.172003214382446714e+02
3.652500000000000000e+07,1.928775763371039176e+01,2.560393189499505021e-02,1.307038589893284808e+00,1.501161633885504614e+02,1.370234545933327865e+02,2.871396179818832479e+02,1.553358700246009221e+02,1.540898387452704412e+02,8.122945672715374599e+01
3.689025000000000000e+07,1.914174871179785598e+01,3.282714023009165871e-02,1.325303757651154379e+00,1.504032564601138517e+02,1.267697213563076133e+02,2.771729778164214508e+02,1.314651987963630688e+02,1.285999860457582997e+02,4.577296386217976476e+01
3.725550000000000000e+07,1.924134926288555647e+01,3.448908084168176430e-02,1.344432113452194821e+00,1.503804334725600427e+02,1.415238253284204575e+02,2.919042588009804717e+02,8.297479924280675334e+01,7.906544988349087077e+01,1.096970868447134251e+01
3.762075000000000000e+07,1.924225683906144369e+01,3.091521625615119631e-02,1.363311941855365639e+00,1.503700351031805837e+02,1.467778396795012554e+02,2.971478747826818108e+02,4.160948136771103378e+01,3.929733099382620765e+01,3.364452057765080326e+02
3.798600000000000000e+07,1.917688844623689093e+01,2.796133934850825176e-02,1.383339116493588872e+00,1.503039797267921642e+02,1.348986937108526547e+02,2.852026734376448189e+02,1.589281239652545175e+01,1.503279236010673259e+01,3.002354657977515444e+02
