# t,a,e,i,Omega,omega,varpi,f,M,lam
2.337600000000000000e+07,7.233321000777296339e-01,7.385132930948581226e-03,2.733286699112508433e+00,1.228526050711242590e+02,2.595729519190157362e+02,2.242555699014002002e+01,-1.350446493574809281e+00,3.586693882206834587e+02,2.109494521082349650e+01
2.374125000000000000e+07,7.233255825738443834e-01,7.898928759648654249e-03,2.731774718230731924e+00,1.198844694187344544e+02,2.637303659164225564e+02,2.361483533515699662e+01,1.758232565990890350e+02,1.757569398548978086e+02,1.993717751900547910e+02
2.410650000000000000e+07,7.233262260037104374e-01,8.375567630332623331e-03,2.724060081841722880e+00,1.169395239203642518e+02,2.685209070128919961e+02,2.546043093325628348e+01,-7.947508189043339222e+00,3.521843740029262335e+02,1.764480493618251700e+01
2.447175000000000000e+07,7.233312345341951222e-01,8.913019785183370902e-03,2.710219629894869531e+00,1.140233072621413157e+02,2.731234885040595373e+02,2.714679576620087786e+01,1.689714766805408601e+02,1.687748041089626838e+02,1.959215998751635652e+02
2.483700000000000000e+07,7.233265956910930328e-01,9.461687192600556906e-03,2.690404988314659018e+00,1.111267020689058569e+02,2.775705500314988399e+02,2.869725210040473584e+01,-1.477564729420076262e+01,3.454989828266619156e+02,1.419623492706665502e+01
2.520225000000000000e+07,7.233285166139100664e-01,1.000600841793665950e-02,2.664523286173925420e+00,1.082479223539034621e+02,2.820181443030489277e+02,3.026606665695243947e+01,1.625525507118233577e+02,1.622062867947062443e+02,1.924723534516587051e+02
2.556750000000000000e+07,7.233272741382139603e-01,1.047359927446919400e-02,2.632531418815118762e+00,1.053854953449695842e+02,2.867969001215312801e+02,3.218239546650082161e+01,-2.188252108701288279e+01,3.385615531616716680e+02,1.074394862817250740e+01
2.593275000000000000e+07,7.233279851680914918e-01,1.101489424303078030e-02,2.594524868784136462e+00,1.025402219644006152e+02,2.915894652068963069e+02,3.412968717129691498e+01,1.554207420993793676e+02,1.548917532217183179e+02,1.890214403930152400e+02
2.629800000000000000e+07,7.233332181372228442e-01,1.158183415784055578e-02,2.550570566779934545e+00,9.971407609765051916e+01,2.963775224536075825e+02,3.609159855125806615e+01,-2.944453033611334192e+01,3.312029802545371808e+02,7.294578805795247867e+00
2.666325000000000000e+07,7.233253649439248534e-01,1.210567075879969388e-02,2.500941478273390306e+00,9.690436808160538362e+01,3.010993811292308351e+02,3.800374921083624002e+01,1.483023322753290927e+02,1.475677773427279078e+02,1.855715265535641549e+02
