# t,a,e,i,Omega,omega,varpi,f,M,lam
1.899300000000000000e+07,9.991739969200247318e-01,1.124881547172590021e-02,1.412875830673792299e+00,4.238335763310707449e+01,3.598007805927738900e+02,4.218413822588100714e+01,8.052477603468925338e+01,7.925513265724106304e+01,1.214392708831220631e+02
1.935825000000000000e+07,9.991651834196300097e-01,1.149314069064593519e-02,1.316834228737989276e+00,3.871169516218644446e+01,5.324589328963831747e+00,4.403628449115027621e+01,1.692377805661228933e+02,1.689897510659995987e+02,2.130260355571498678e+02
1.972350000000000000e+07,9.991608681397293745e-01,1.170754005741991670e-02,1.217642925936059717e+00,3.478617093094826629e+01,1.129982916582265418e+01,4.608600009677091691e+01,-1.027841789189468642e+02,2.585266670543520036e+02,3.046126671511229347e+02
2.008875000000000000e+07,9.991362827420814385e-01,1.188259776695366893e-02,1.115762156530647697e+00,3.055206983247909136e+01,1.772480531030590711e+01,4.827687514278499492e+01,-1.236931146825961036e+01,3.479198495882433804e+02,3.619672473102836818e+01
2.045400000000000000e+07,9.991461265095482602e-01,1.215488844752370991e-02,1.012037499127933060e+00,2.590071997727538999e+01,2.423416265734214292e+01,5.013488263461753291e+01,7.900964170361314132e+01,7.764474490278038843e+01,1.277796275373979284e+02
2.081925000000000000e+07,9.991427220687081334e-01,1.239974162736549694e-02,9.070410375803915626e-01,2.067351035666435877e+01,3.146476071539516184e+01,5.213827107205952416e+01,1.675355514717361132e+02,1.672260648189614187e+02,2.193643358910209429e+02
2.118450000000000000e+07,9.991511168122655384e-01,1.253880255853208857e-02,8.017887990247816177e-01,1.465030807005740421e+01,3.927487981933433758e+01,5.392518788939174357e+01,-1.043713291120106277e+02,2.570237707160269451e+02,3.109489586054186816e+02
2.154975000000000000e+07,9.991468028219560038e-01,1.275392640349157572e-02,6.981468871717321223e-01,7.470626499418253630e+00,4.822394825551734954e+01,5.569457475493560139e+01,-1.350036861522803200e+01,3.468376711560756007e+02,4.253224591101120922e+01
2.191500000000000000e+07,9.991571710631597103e-01,1.298204003993422458e-02,5.983754158190440764e-01,-1.421017846472478974e+00,5.926305142668670811e+01,5.784203358021422758e+01,7.772675840301272387e+01,7.627616806856474341e+01,1.341182016487789781e+02
2.228025000000000000e+07,9.991683224861213075e-01,1.315087787067260872e-02,5.070394675340016422e-01,-1.284227414609733486e+01,7.250673294730060547e+01,5.966445880120327416e+01,1.663961823633441384e+02,1.660383037569947078e+02,2.257027625581980033e+02
2.264550000000000000e+07,9.991670844951354713e-01,1.337450053269072410e-02,4.318075030493011557e-01,-2.796272238389556719e+01,8.905661147166352976e+01,6.109388908776796967e+01,-1.052864928872985075e+02,2.561957655679464665e+02,3.172896546557144006e+02
2.301075000000000000e+07,9.991463121230115263e-01,1.354758514570455694e-02,3.841536044148922691e-01,-4.744180788100693746e+01,1.106422582451801446e+02,6.320045036417320716e+01,-1.471634203352987313e+01,3.456741870167060142e+02,4.887463738087921428e+01
2.337600000000000000e+07,9.991500360229682576e-01,1.369449704823318126e-02,3.766358750764534080e-01,-6.971482001539685314e+01,1.347979365857962364e+02,6.508311657039938325e+01,7.690389195286810775e+01,7.537902775956807488e+01,1.404621443299674581e+02
2.374125000000000000e+07,9.991515145483699234e-01,1.392825096762481153e-02,4.130237348142744014e-01,-9.078798774610243072e+01,1.575781937100663868e+02,6.679020596396397025e+01,1.656549715659226933e+02,1.652554932873901237e+02,2.320456992513540797e+02
2.410650000000000000e+07,9.991523369418826572e-01,1.411914926096831217e-02,4.843040415271295807e-01,-1.078033758025266877e+02,1.763834313098024325e+02,6.858005550727574473e+01,-1.065024856951804253e+02,2.550534338565017265e+02,3.236334893637774712e+02
2.447175000000000000e+07,9.991377926451542324e-01,1.421493046126918146e-02,5.780283963172744288e-01,-1.206961786845741358e+02,1.910784359141950972e+02,7.038225722962094721e+01,-1.559517828123897409e+01,3.448382788459617245e+02,5.522053607558270727e+01
2.483700000000000000e+07,9.991439337398263509e-01,1.439958223161020082e-02,6.856412503819377946e-01,-1.305807575115899226e+02,2.026936192892800932e+02,7.211286177769018479e+01,7.629270839348811251e+01,7.469377875891346719e+01,1.468066405366036520e+02
2.520225000000000000e+07,9.991750259100712350e-01,1.455809748910603073e-02,8.013613003292238135e-01,-1.384636588508845705e+02,2.125393727984225336e+02,7.407571394753794891e+01,1.647600643330727053e+02,1.643168868621504259e+02,2.383926008096883891e+02
2.556750000000000000e+07,9.991746278933051340e-01,1.473251188819816974e-02,9.218077316599044835e-01,-1.449886136325237942e+02,2.206336497692439309e+02,7.564503613672015092e+01,-1.072778667351801687e+02,2.543394271411492582e+02,3.299844632778694518e+02
2.593275000000000000e+07,9.991636360960026719e-01,1.486146759254905296e-02,1.045291558799825049e+00,-1.506032092517039302e+02,2.280172571151967418e+02,7.741404786349282574e+01,-1.631483055942431903e+01,3.441584967025887636e+02,6.157254456608160353e+01
2.629800000000000000e+07,9.991478130513007372e-01,1.495553555439088980e-02,1.169979856476141444e+00,-1.555847003664489421e+02,2.347563904523253484e+02,7.917169008587640633e+01,7.564454744522373630e+01,7.398894364125639811e+01,1.531606337271327902e+02
2.666325000000000000e+07,9.991565223275087337e-01,1.511788274389671075e-02,1.295063723028546887e+00,-1.600878111789323839e+02,2.411613159662805970e+02,8.107350478734819887e+01,1.641530946272631013e+02,1.636748276358444230e+02,2.447483324231926076e+02
2.702850000000000000e+07,9.991509730516516807e-01,1.526020101338217486e-02,1.420096912043384396e+00,-1.642604612278695413e+02,2.470781744972095453e+02,8.281771326934000399e+01,-1.081452049112233880e+02,2.535224067298001671e+02,3.363401199991401995e+02
2.739375000000000000e+07,9.991403316486214825e-01,1.531338492685782073e-02,1.544026472310032094e+00,-1.681744010927199611e+02,2.525618989937766230e+02,8.438749790105666193e+01,-1.696807878102350386e+01,3.435384625427507217e+02,6.792596044380738363e+01
2.775900000000000000e+07,9.991389217920342292e-01,1.543916206701253027e-02,1.666517196650754373e+00,-1.718859713275957404e+02,2.580567626650376951e+02,8.617079133744195474e+01,7.504881224268741846e+01,7.334466507801019475e+01,1.595154564154521495e+02
2.812425000000000000e+07,9.991594958741648602e-01,1.548691879581715926e-02,1.787066822630340779e+00,-1.754485233026731521e+02,2.636029711362771195e+02,8.815444783360395320e+01,1.634622635561370600e+02,1.629514299182209243e+02,2.511058777518248633e+02
2.848950000000000000e+07,9.991622460290392471e-01,1.556943881486080178e-02,1.905113841392605201e+00,-1.788867762081007697e+02,2.685911697907536677e+02,8.970439358265292640e+01,-1.087027295474039192e+02,2.529934731221808875e+02,3.426978667048338139e+02
2.885475000000000000e+07,9.991616934822799001e-01,1.567103053397157081e-02,2.020517315548310044e+00,1.777847201479891055e+02,2.735713740440544939e+02,9.135609419204361359e+01,-1.760585712801621838e+01,3.429312768852084332e+02,7.428737107725203259e+01
2.922000000000000000e+07,9.991503076730530175e-01,1.564967169712657216e-02,2.132905437155423467e+00,1.745308556777731610e+02,2.786280806522950115e+02,9.315893633006817254e+01,7.444301542159193730e+01,7.272088322804188465e+01,1.658798195581100572e+02
2.958525000000000000e+07,9.991620073061785456e-01,1.564272027066396231e-02,2.241636170267033101e+00,1.713473375075732292e+02,2.834138443456619143e+02,9.476118185323515775e+01,1.632334468763799009e+02,1.627104866997494810e+02,2.574716685529846814e+02
2.995050000000000000e+07,9.991457276807345078e-01,1.573899201255196320e-02,2.346905547000361469e+00,1.682217076488177554e+02,2.882670326098929081e+02,9.648874025871064930e+01,-1.091369746923047614e+02,2.525734652965948044e+02,3.490622055553054679e+02
3.031575000000000000e+07,9.991490412495172002e-01,1.572021159594410092e-02,2.447903815320136012e+00,1.651415538817938682e+02,2.929857730808234919e+02,9.812732696261733167e+01,-1.802447521187565727e+01,3.425267309366566337e+02,8.065405789927395119e+01
3.068100000000000000e+07,9.991316156743283994e-01,1.566721021800366806e-02,2.544445910548062795e+00,1.621111070822291822e+02,2.973757055388293224e+02,9.948681262105850465e+01,7.448295571779257784e+01,7.275855203837996044e+01,1.722453646594384509e+02
3.104625000000000000e+07,9.991477085484633536e-01,1.565993718384889322e-02,2.636684485338283146e+00,1.591157633829916733e+02,3.020578743106520960e+02,1.011736376936437267e+02,1.631860890630961478e+02,1.626611121329570153e+02,2.638347498266007847e+02
3.141150000000000000e+07,9.991562212077533811e-01,1.560464566183347203e-02,2.723926089894335156e+00,1.561481224781723256e+02,3.067030697534331125e+02,1.028511922316054381e+02,-1.091206904899683963e+02,2.525752560640481477e+02,3.554264482956535858e+02
3.177675000000000000e+07,9.991674931786795888e-01,1.558128912762961338e-02,2.805916704346658186e+00,1.532142329120702300e+02,3.109432590285116476e+02,1.041574919405819344e+02,-1.767275974653714243e+01,3.428632994155751703e+02,8.702079135615711891e+01
3.214200000000000000e+07,9.991595650875840784e-01,1.549421476101899009e-02,2.882749718304023379e+00,1.503038788683713847e+02,3.152598447331081388e+02,1.055637236014795661e+02,7.475667966947523269e+01,7.304892252164512456e+01,1.786126461231246765e+02
3.250725000000000000e+07,9.991611440778491726e-01,1.539267549808031113e-02,2.953723539962978428e+00,1.474169390607765706e+02,3.194737959101341858e+02,1.068907349709106995e+02,1.638119089565292654e+02,1.633146519503422383e+02,2.702053869212529662e+02
3.287250000000000000e+07,9.991624646131963550e-01,1.529540804232968308e-02,3.019110152170240813e+00,1.445576572124487882e+02,3.237245772208545418e+02,1.082822344333033158e+02,-1.081566806267386625e+02,2.535146858158765895e+02,1.796920249179894347e+00
3.323775000000000000e+07,9.991546123016569192e-01,1.521126964281273308e-02,3.078679458077614672e+00,1.417108058956277432e+02,3.277886579870346964e+02,1.094994638826623969e+02,-1.660188816009300439e+01,3.438907512226753624e+02,9.339021510533773096e+01
3.360300000000000000e+07,9.991335163344078341e-01,1.511952339281637248e-02,3.131934079087079770e+00,1.388853306816597524e+02,3.314377646265852491e+02,1.103230953082450156e+02,7.633543264603284229e+01,7.465646212007989391e+01,1.849795574283249096e+02
3.396825000000000000e+07,9.991398094163347343e-01,1.500431810502821095e-02,3.178961674793253867e+00,1.360811729356642275e+02,3.353893945878683098e+02,1.114705675235325941e+02,1.655340689554055018e+02,1.650998384262332479e+02,2.765704059497658136e+02
3.433350000000000000e+07,9.991571310665697814e-01,1.482972639399780454e-02,3.219572595637345103e+00,1.332926579349971803e+02,3.390966074749717336e+02,1.123892654099689139e+02,-1.058703884663941608e+02,2.557691274847866509e+02,8.158392894755580826e+00
3.469875000000000000e+07,9.991651590994483634e-01,1.480503060184255523e-02,3.253505475640060318e+00,1.305222854348920691e+02,3.425713883942395910e+02,1.130936738291316033e+02,-1.374273226004101467e+01,3.466559935920041653e+02,9.974966742113575435e+01
3.506400000000000000e+07,9.991530545145274056e-01,1.470489244144761350e-02,3.281053064510135009e+00,1.277742469559602938e+02,3.460782663491402786e+02,1.138525133051006151e+02,7.913683909011459150e+01,7.748546924446645789e+01,1.913379825495670730e+02
