# t,a,e,i,Omega,omega,varpi,f,M,lam
2.447175000000000000e+07,3.870987074905981040e-01,2.054639207058209793e-01,5.842261370887005256e+00,-7.178841785739537329e+01,2.471240141631207052e+02,1.753355963057253462e+02,-1.015756119124637564e+02,2.820590928462406737e+02,9.739468915196597720e+01
2.483700000000000000e+07,3.870975105516703541e-01,2.056549374187823798e-01,5.825470044696649197e+00,-7.437885383545668105e+01,2.510653603854905214e+02,1.766865065500338687e+02,-9.594891054413474762e+01,2.877020679609291278e+02,1.043885745109630676e+02
2.520225000000000000e+07,3.870986326218933682e-01,2.057985106997332614e-01,5.813600562508782765e+00,-7.700087503928423871e+01,2.550314569924091188e+02,1.780305819531248517e+02,-9.005940666110346626e+01,2.933595466177613389e+02,1.113901285708861906e+02
2.556750000000000000e+07,3.870971941456852194e-01,2.059144101256143722e-01,5.807170683677102652e+00,-7.964473706273365394e+01,2.590038926278448912e+02,1.793591555651112515e+02,-8.389103201174494018e+01,2.990299372711331785e+02,1.183890928362444441e+02
2.593275000000000000e+07,3.870982965953594923e-01,2.059369786872753405e-01,5.806564654593819874e+00,-8.230952980798602425e+01,2.630033116561123734e+02,1.806937818481263207e+02,-7.744081937413878336e+01,3.046931185038573631e+02,1.253869003519836411e+02
2.629800000000000000e+07,3.870974240857774640e-01,2.059433023416122333e-01,5.811789769115280002e+00,-8.497780005535848602e+01,2.669939877331449338e+02,1.820161876777864336e+02,-7.067652835492540930e+01,3.103728639520703609e+02,1.323890516298567945e+02
2.666325000000000000e+07,3.870976868513553160e-01,2.058623134616810457e-01,5.823289915598402366e+00,-8.764626435360031564e+01,2.709872565480437743e+02,1.833409921944434302e+02,-6.361094802817679295e+01,3.160433333659253776e+02,1.393843255603688078e+02
2.702850000000000000e+07,3.870980449916673893e-01,2.057342809722388643e-01,5.840805207990946712e+00,-9.030345678693508660e+01,2.749716589424437529e+02,1.846682021555086521e+02,-5.622949947267211712e+01,3.217183351875826247e+02,1.463865373430913053e+02
2.739375000000000000e+07,3.870972756073856047e-01,2.055576472095492491e-01,5.864245057660562921e+00,-9.294147051012126326e+01,2.789387262557951317e+02,1.859972557456738684e+02,-4.855713813316504712e+01,3.273833410736334031e+02,1.533805968193072715e+02
2.775900000000000000e+07,3.870986862713280408e-01,2.052924401795263032e-01,5.893638053733827320e+00,-9.554990329768327229e+01,2.828816715081333086e+02,1.873317682104500079e+02,-4.059670878175809605e+01,3.330463968396546193e+02,1.603781650501046272e+02
2.812425000000000000e+07,3.870973254170118061e-01,2.050246390417163611e-01,5.928145457894291148e+00,-9.812412524012495396e+01,2.868002234422565380e+02,1.886760982021315840e+02,-3.239835770671395210e+01,3.386977884803133634e+02,1.673738866824450326e+02
2.848950000000000000e+07,3.870985386475009338e-01,2.046603711554525473e-01,5.967861353912831568e+00,-1.006534734578468715e+02,2.906791568025648758e+02,1.900256833447180327e+02,-2.399483085673250926e+01,3.443387637024557080e+02,1.743644470471737407e+02
2.885475000000000000e+07,3.870977972054041039e-01,2.042746487041237069e-01,6.011952423705140269e+00,-1.031351167520510472e+02,2.945251033293770888e+02,1.913899865773260274e+02,-1.544340684654447493e+01,3.499698170834607254e+02,1.813598036607868380e+02
