# t,a,e,i,Omega,omega,varpi,f,M,lam
8.437275000000000000e+07,9.522118448910182664e+00,2.137159731816859129e-02,1.114121862861604306e+00,1.411562369367018448e+02,5.751047937129010279e+01,1.986667163079919476e+02,-5.899594407381373884e+01,3.030858522780121120e+02,1.417525685860039744e+02
8.473800000000000000e+07,9.581193209018211476e+00,2.587571878400167502e-02,1.231494312727787976e+00,1.413293419458350400e+02,5.362728554823731741e+01,1.949566274940723645e+02,-7.660856521989360601e+01,2.862627371079187242e+02,1.212193646019910886e+02
8.510325000000000000e+07,9.566784565321805545e+00,3.096447483704770423e-02,1.348330075402647266e+00,1.410909331667797915e+02,6.763835513377767938e+01,2.087292883005574708e+02,-1.107437631534781701e+02,2.526015095003432407e+02,1.013307978009007400e+02
8.546850000000000000e+07,9.528971570807785341e+00,3.583568232826453426e-02,1.463366211534834704e+00,1.402604145780395015e+02,8.103162958373151525e+01,2.212920441617710310e+02,-1.432199058302032313e+02,2.192925941405709125e+02,8.058463830234194347e+01
8.583375000000000000e+07,9.583264836720267965e+00,3.614518441737511051e-02,1.572481896202923890e+00,1.390489891878169146e+02,8.843923923915471619e+01,2.274882284269716308e+02,-1.679889932477671266e+02,1.928963432638213646e+02,6.038457169079295994e+01
8.619900000000000000e+07,9.545798941626090439e+00,4.344834819389412767e-02,1.676382730077353056e+00,1.376093125182117376e+02,9.517413687538096667e+01,2.327834493935927185e+02,1.681794045375733049e+02,1.671260312777029355e+02,3.990948067129564691e+01
8.656425000000000000e+07,9.540570247858036979e+00,4.835979842458628525e-02,1.773765561939985691e+00,1.358021325101057073e+02,1.062096561024535788e+02,2.420117886125592577e+02,1.408898795162641306e+02,1.372937926442708942e+02,1.930558125683012349e+01
8.692950000000000000e+07,9.589179021982941364e+00,4.953745740212855964e-02,1.864161784636666042e+00,1.337341518050358218e+02,1.159504480063848320e+02,2.496845998114206395e+02,1.144579979819904878e+02,1.092120138053777936e+02,3.588966136167984473e+02
8.729475000000000000e+07,9.524324020159868454e+00,5.504322845526201519e-02,1.949946592397557632e+00,1.315423204552718630e+02,1.206860155652218367e+02,2.522283360204937424e+02,9.235494419675269739e+01,8.604526187194356623e+01,3.382735978924372944e+02
8.766000000000000000e+07,9.569478466365771041e+00,6.087757235140662387e-02,2.029173316749040890e+00,1.291659938166386326e+02,1.307949755812117871e+02,2.599609693978504197e+02,6.374007246029127316e+01,5.761115460653200415e+01,3.175721240043823741e+02
8.802525000000000000e+07,9.577774000966540413e+00,6.401732189199307865e-02,2.100178048515806140e+00,1.266644198359954459e+02,1.411865263282776652e+02,2.678509461642731253e+02,3.309047710896957994e+01,2.924175496494305548e+01,2.970927011292161524e+02
8.839050000000000000e+07,9.520336450699746322e+00,6.355658678715964127e-02,2.168690254704683795e+00,1.241715205622870712e+02,1.455062571575279549e+02,2.696777777198150261e+02,7.609905775560353192e+00,6.689194224439174441e+00,2.763669719442542601e+02
8.875575000000000000e+07,9.588680653382800401e+00,7.103193896342882563e-02,2.224758646243250482e+00,1.215651298951895996e+02,1.521564276930450035e+02,2.737215575882345888e+02,-2.110734716372635589e+01,3.416839823183822773e+02,2.554055399066168945e+02
8.912100000000000000e+07,9.550532748607560407e+00,7.209556754464678530e-02,2.275703478745126684e+00,1.190217310826363786e+02,1.619287131296771349e+02,2.809504442123135277e+02,-5.219198158643523300e+01,3.141216251800750001e+02,2.350720693923885278e+02
8.948625000000000000e+07,9.540938180128961221e+00,7.269666884590358924e-02,2.318423161734848303e+00,1.163317402035142578e+02,1.701524815617419506e+02,2.864842217652561658e+02,-8.061759381882970388e+01,2.875219463089820806e+02,2.140061680742381895e+02
8.985150000000000000e+07,9.580492128025618115e+00,7.478604433166463616e-02,2.348672764072599062e+00,1.137133939317618712e+02,1.758362906175458420e+02,2.895496845493076989e+02,-1.045009661491850181e+02,2.639064705328642049e+02,1.934561550821719607e+02
9.021675000000000000e+07,9.528689423399329783e+00,7.813492068024344150e-02,2.373758622556155551e+00,1.110909185688043976e+02,1.867590922460069578e+02,2.978500108148113554e+02,-1.320837910983802317e+02,2.348278380184406444e+02,1.726778488332519714e+02
9.058200000000000000e+07,9.554346125332266126e+00,7.621703461263808210e-02,2.383612422340473103e+00,1.083546690056995487e+02,1.946001421661840709e+02,3.029548111718836481e+02,-1.552419168188631318e+02,2.086142168332314100e+02,1.515690280051150580e+02
9.094725000000000000e+07,9.574608100034460278e+00,7.657679709894350817e-02,2.387403566356181450e+00,1.056551969022221442e+02,2.012500349096928858e+02,3.069052318119150300e+02,-1.763956631783353544e+02,1.841893341921043543e+02,1.310945660040194412e+02
9.131250000000000000e+07,9.518459846364732968e+00,8.197886563737309673e-02,2.383690313735721045e+00,1.029227743819266578e+02,2.095593701332972785e+02,3.124821445152239221e+02,1.609050938012035203e+02,1.576439308091221676e+02,1.101260753243461465e+02
9.167775000000000000e+07,9.569463573836682002e+00,8.030537265706141903e-02,2.367594279452212014e+00,1.001959493073729419e+02,2.200347209020707737e+02,3.202306702094437014e+02,1.356079001957102150e+02,1.288856868337662149e+02,8.911635704320991636e+01
9.204300000000000000e+07,9.562930385626744467e+00,7.975892805209908176e-02,2.344229263466563129e+00,9.748692955831222662e+01,2.270121316232552147e+02,3.244990611815674129e+02,1.126849006743909598e+02,1.040615007443579998e+02,6.856056192592544107e+01
9.240825000000000000e+07,9.517437658173324877e+00,8.241261971759415716e-02,2.314795217463379018e+00,9.479936482170072054e+01,2.322934240247241178e+02,3.270927888464248099e+02,8.986233302278891699e+01,8.043067059385910511e+01,4.752345944028393632e+01
9.277350000000000000e+07,9.585170474391707884e+00,8.505078641922900196e-02,2.271209467643779512e+00,9.217487184578513393e+01,2.428273880041855080e+02,3.350022598499706419e+02,5.972535731068344944e+01,5.157888763927411446e+01,2.658114748924478477e+01
9.313875000000000000e+07,9.540072445464392814e+00,8.220734179745986525e-02,2.222521846330831163e+00,8.959578455378868966e+01,2.495084388929305419e+02,3.391042234467192316e+02,3.148269861139372239e+01,2.681173454028322922e+01,5.915957987002457230e+00
9.350400000000000000e+07,9.541533908087417970e+00,8.230197625917848314e-02,2.164554172927573905e+00,8.696075167426393193e+01,2.562219951310007104e+02,3.431827468052646282e+02,2.094609747324723159e+00,1.770081654817276640e+00,3.449528284600818893e+02
9.386925000000000000e+07,9.587292495041278784e+00,8.447806808534664980e-02,2.096617905904196721e+00,8.452479027335451178e+01,2.639702451281186768e+02,3.484950354014732170e+02,-2.854255673355141099e+01,3.358362382192920563e+02,3.243312736207652165e+02
9.423450000000000000e+07,9.516849476875654190e+00,7.894638396462601293e-02,2.026510664278106333e+00,8.207152617232914338e+01,2.730620395824163893e+02,3.551335657547455185e+02,-5.934543962096827840e+01,3.082023708584577548e+02,3.033359366132032733e+02
9.459975000000000000e+07,9.568238478634174982e+00,7.718758554251346771e-02,1.942796439774939987e+00,7.974406125447880811e+01,2.772524791377997531e+02,3.569965403922785754e+02,-8.331223377430679022e+01,2.854052254931649486e+02,2.824017658854435240e+02
9.496500000000000000e+07,9.569026991025173956e+00,7.750741574168021342e-02,1.858693507957895008e+00,7.751906766846241226e+01,2.848586022074160837e+02,2.377669875878525296e+00,-1.091136677545894287e+02,2.594331602557813881e+02,2.618108301316599409e+02
9.533025000000000000e+07,9.521200411904205296e+00,7.568939197233066907e-02,1.765108003239311607e+00,7.540538557105222139e+01,2.951056339902423815e+02,1.051101956129461179e+01,-1.359328519519051497e+02,2.303519271876048151e+02,2.408629467488994464e+02
9.569550000000000000e+07,9.580753694612495153e+00,6.985938436538104146e-02,1.666160722986127940e+00,7.361799718812449100e+01,3.012005521323075641e+02,1.481854932043201067e+01,-1.580068875264880432e+02,2.051429998707234859e+02,2.199615491911555125e+02
9.606075000000000000e+07,9.548756435971252898e+00,6.961499802482616628e-02,1.563710715569535337e+00,7.195222729527354488e+01,3.075329887025256994e+02,1.948521599779923363e+01,-1.799893045271116137e+02,1.800122661902715890e+02,1.994974821880708191e+02
9.642600000000000000e+07,9.538409991612487815e+00,6.928452309615097671e-02,1.454523160582583685e+00,7.067698828768806152e+01,3.157224447911032712e+02,2.639943307879135403e+01,1.555468022405717932e+02,1.520983878910832345e+02,1.784978209698745957e+02
9.679125000000000000e+07,9.580517952570513529e+00,6.323900430252453464e-02,1.341182301036250912e+00,6.983248908433161262e+01,3.240242078082995931e+02,3.385669689263121285e+01,1.296884230482548048e+02,1.239406010135304683e+02,1.577972979061616741e+02
9.715650000000000000e+07,9.538677615956991929e+00,6.200474728207568814e-02,1.224766627093389904e+00,6.940419889976527656e+01,3.276334861613659086e+02,3.703768506113119230e+01,1.072048132208724525e+02,1.003270601455338493e+02,1.373647452066650203e+02
9.752175000000000000e+07,9.558544388152370175e+00,6.000084798031338901e-02,1.107967874643646988e+00,6.955900373034400275e+01,3.349112935815540482e+02,4.447029731189807933e+01,7.854029253911603803e+01,7.186537644480381459e+01,1.163356737567018939e+02
9.788700000000000000e+07,9.587109552324497130e+00,5.680084187252100458e-02,9.928235788726099686e-01,7.069688376049552403e+01,3.419878488634336122e+02,5.268473262392912204e+01,4.822333478688295116e+01,4.350513574545986017e+01,9.618986836938897511e+01
9.825225000000000000e+07,9.521794888032452775e+00,4.947341991195010336e-02,8.833104525680317565e-01,7.266636228138072795e+01,3.418681748628974333e+02,5.453453714427817545e+01,2.290385379818027545e+01,2.077080696837886009e+01,7.530534411265703909e+01
9.861750000000000000e+07,9.582056856113789323e+00,5.112570700382369077e-02,7.823359897830364229e-01,7.650217905631238580e+01,3.419340365782273352e+02,5.843621563453969259e+01,-4.151520201113594766e+00,3.562569139765029149e+02,5.469312961104260751e+01
9.898275000000000000e+07,9.568970287236865602e+00,4.548080508736005584e-02,6.978412503053321725e-01,8.196034211863485552e+01,3.454786100306634467e+02,6.743895214929830217e+01,-3.600737124781590381e+01,3.269736554166630640e+02,3.441260756596138748e+01
9.934800000000000000e+07,9.524933857394362491e+00,3.877936914421421799e-02,6.309679504393964633e-01,8.997854137806234576e+01,3.452088443570464733e+02,7.518738573510880485e+01,-6.539003409634230479e+01,2.986008603541831121e+02,1.378824608929190276e+01
9.971325000000000000e+07,9.589788596639552409e+00,3.426714697846135194e-02,5.986956086231255414e-01,9.995800158230316868e+01,3.364973753627280075e+02,7.645537694503120463e+01,-8.693139150475940369e+01,2.769835522143254138e+02,3.534389291593566327e+02
1.000785000000000000e+08,9.538887331014830551e+00,3.187609072589754622e-02,5.961873190265704059e-01,1.107588894335401903e+02,3.378169854641914753e+02,8.857587489773166567e+01,-1.187238809085740172e+02,2.445161266641937061e+02,3.330920015619253718e+02
1.004437500000000000e+08,9.544038575641005551e+00,2.574777893886730229e-02,6.362685872894857653e-01,1.211556903259796059e+02,3.390901189826466293e+02,1.002458093086262920e+02,-1.490376205019389602e+02,2.125057948150952143e+02,3.127516041237215063e+02
1.008090000000000000e+08,9.586301052947257872e+00,1.936735192033374811e-02,7.024783526874341932e-01,1.293116671254652488e+02,3.353321579137730737e+02,1.046438250392383082e+02,-1.724821603443450329e+02,1.878124416859209020e+02,2.924562667251591961e+02
1.011742500000000000e+08,9.523181037499332646e+00,1.949423772848745892e-02,7.903577994908167481e-01,1.355513552172537288e+02,3.433917545221308387e+02,1.189431097393845960e+02,1.543825589492905124e+02,1.534038471615932622e+02,2.723469569009778297e+02
1.015395000000000000e+08,9.568835305656746115e+00,1.543060851618128712e-02,8.924774055007305140e-01,1.394783979298841246e+02,4.490214065593477244e+00,1.439686119954776018e+02,1.095350203979615458e+02,1.078621743431215947e+02,2.518307863385991539e+02
1.019047500000000000e+08,9.577141748957419765e+00,1.282642356877486053e-02,1.003601230690544188e+00,1.419649325572638645e+02,3.340068144137021022e+01,1.753656139986340463e+02,5.782003818996667377e+01,5.658239859645021141e+01,2.319480125950842648e+02
1.022700000000000000e+08,9.521954571963508585e+00,1.024346710351546792e-02,1.116676052998923918e+00,1.432728314248921038e+02,3.109639922392556954e+01,1.743692306488176484e+02,3.794030042139080194e+01,3.722294610736695830e+01,2.115921767561846423e+02
1.026352500000000000e+08,9.582682858142707261e+00,1.609283046552909338e-02,1.230791877091020226e+00,1.434959706806582744e+02,5.568072589947087891e+01,1.991766965801291462e+02,-8.338100280432705347e+00,3.519261603773204570e+02,1.911028569574496601e+02
1.030005000000000000e+08,9.561730272034548506e+00,1.617463033785862536e-02,1.342880853564729637e+00,1.431007757860460288e+02,8.177660226063814264e+01,2.248773780466841856e+02,-5.498272412966912270e+01,3.065246883499972910e+02,1.714020663966814197e+02
1.033657500000000000e+08,9.530809189860669051e+00,1.755776131909390914e-02,1.455493962419838194e+00,1.422792458566740663e+02,1.057553674228523590e+02,2.480346132795264111e+02,-9.922989938741251592e+01,2.627601249837617843e+02,1.507947382632881386e+02
1.037310000000000000e+08,9.578829517224603407e+00,1.888419473460495324e-02,1.561578828131149788e+00,1.408523999861417337e+02,1.104717133943190817e+02,2.513241133804608012e+02,-1.222690078240717071e+02,2.395745890946142822e+02,1.308987024750750265e+02
1.040962500000000000e+08,9.539167280482464761e+00,2.554749713254710411e-02,1.663660868128528092e+00,1.392917193222216099e+02,1.272940013761913178e+02,2.665857206984128993e+02,-1.570795651913224731e+02,2.040809914440710884e+02,1.106667121424839735e+02
1.044615000000000000e+08,9.541105502673293159e+00,2.762057318805004325e-02,1.765096070856696508e+00,1.372973307921900243e+02,1.420352761876863212e+02,2.793326069798763456e+02,1.714977861314758911e+02,1.710200711106282938e+02,9.035267809050462517e+01
1.048267500000000000e+08,9.584460861002431997e+00,2.900501985319610398e-02,1.856060280222854963e+00,1.352623408433324528e+02,1.499866111546000411e+02,2.852489519979324655e+02,1.470215381954786551e+02,1.451788676735256445e+02,7.042781967145813837e+01
1.051920000000000000e+08,9.518496256010397616e+00,3.601355842688858111e-02,1.945140563563506175e+00,1.330940881390294237e+02,1.553864304409855777e+02,2.884805185800149729e+02,1.250558794134995537e+02,1.216250277679987448e+02,5.010554634801373197e+01
1.055572500000000000e+08,9.566430058994580321e+00,4.087885249190759823e-02,2.023886075055265188e+00,1.306718649989199150e+02,1.686763125350238397e+02,2.993481775339437263e+02,9.519820446542682646e+01,9.052140243277830223e+01,2.986957996672202853e+01
1.059225000000000000e+08,9.569980421994479514e+00,4.272562722247704586e-02,2.097253226088219069e+00,1.282661406548116361e+02,1.782696975637380490e+02,3.065358382185497135e+02,6.772100427818926960e+01,6.324611254057939647e+01,9.781950759129120598e+00
1.062877500000000000e+08,9.517911219185908323e+00,4.637909189239964453e-02,2.163260758674734330e+00,1.257100527156235756e+02,1.797960975855253878e+02,3.055061503011489208e+02,4.790206239571487856e+01,4.404944654709861851e+01,3.495555968482475464e+02
1.066530000000000000e+08,9.586504142517375371e+00,5.439210979645300176e-02,2.219829952558914687e+00,1.231000090277321135e+02,1.895740420135297768e+02,3.126740510412618619e+02,1.822284955671755569e+01,1.634686787074662462e+01,3.290209189120084829e+02
1.070182500000000000e+08,9.549237102507090569e+00,5.610841677454189019e-02,2.271360494584378387e+00,1.204103052182951075e+02,1.981798344600644839e+02,3.185901396783596056e+02,-1.064028591874197183e+01,3.504994851827378852e+02,3.090896248610974908e+02
1.073835000000000000e+08,9.538419312043721732e+00,5.748902433951830204e-02,2.315105267153784396e+00,1.177531442567191959e+02,2.051816286058482603e+02,3.229347728625675131e+02,-3.838311252386807126e+01,3.255722547174792112e+02,2.885070275800467812e+02
1.077487500000000000e+08,9.579993989067427052e+00,6.338609701259442786e-02,2.348204917558682325e+00,1.150334649009679850e+02,2.110278966464771315e+02,3.260613615474451308e+02,-6.429014051537772900e+01,3.021182954629616688e+02,2.681796570104068564e+02
1.081140000000000000e+08,9.527779390131254189e+00,6.515967834095949540e-02,2.373860064166104067e+00,1.124010634094309609e+02,2.223155623055649812e+02,3.347166257149959279e+02,-9.446057663020579298e+01,2.730066764373150363e+02,2.477233021523109642e+02
1.084792500000000000e+08,9.561282467339401236e+00,6.610474586021536370e-02,2.389849484789486667e+00,1.096850986880041035e+02,2.277963369259254023e+02,3.374814356139295342e+02,-1.175475401648912310e+02,2.493219417579638559e+02,2.268033773718933901e+02
1.088445000000000000e+08,9.578608248924997071e+00,6.959478496703751238e-02,2.393762231949127184e+00,1.070694710893718167e+02,2.346077280985523998e+02,3.416771991879242023e+02,-1.404424764891193149e+02,2.248466931902223109e+02,2.065238923781465701e+02
1.092097500000000000e+08,9.524198117102672612e+00,7.599983238788574069e-02,2.390320939784203347e+00,1.044050135507501409e+02,2.449570788379340627e+02,3.493620923886842320e+02,-1.660791146713801538e+02,1.961379835560003073e+02,1.855000759446845677e+02
1.095750000000000000e+08,9.574808158503284261e+00,7.429746495682988672e-02,2.371797972787834219e+00,1.016945446218412314e+02,2.544490250581969235e+02,3.561435696800381265e+02,1.700014358981933071e+02,1.684379275462795249e+02,1.645814972263177083e+02
1.099402500000000000e+08,9.568056048490918286e+00,7.701172989007383507e-02,2.348440776027145294e+00,9.904245742955113485e+01,2.610964201169704779e+02,1.388775465215846272e-01,1.486185593841266268e+02,1.437873397400113049e+02,1.439262172865329035e+02
1.103055000000000000e+08,9.525725817463825962e+00,8.283909116364178427e-02,2.314014254362100953e+00,9.625940214904862557e+01,2.687385241124942468e+02,4.997926261542850135e+00,1.257172749928763551e+02,1.177273138246098654e+02,1.227252400861527093e+02
1.106707500000000000e+08,9.591864831432358685e+00,8.385526199175893924e-02,2.272272076604164859e+00,9.357451003640137799e+01,2.800089717257923212e+02,1.358348176219369030e+01,9.763199236602244468e+01,8.803897833703454978e+01,1.016224600992282348e+02
1.110360000000000000e+08,9.548312376267899637e+00,8.428407876043401969e-02,2.225705611997777389e+00,9.084160996813199063e+01,2.867237656625934505e+02,1.756537563072540209e+01,7.215668255292339950e+01,6.314769251073405343e+01,8.071306814145945907e+01
1.114012500000000000e+08,9.546852444529513093e+00,8.637061937772749776e-02,2.170712176314927078e+00,8.824907631418750498e+01,2.938438641580250987e+02,2.209294047221254687e+01,4.382675299698193072e+01,3.728454289984052394e+01,5.937748337205307081e+01
1.117665000000000000e+08,9.592833730719965146e+00,8.935301434595284420e-02,2.107915034338230686e+00,8.571270807809321468e+01,3.035933880970102337e+02,2.930609617510341991e+01,1.085393858481810625e+01,9.045942710863599245e+00,3.835203888596701916e+01
1.121317500000000000e+08,9.523860991137771848e+00,8.483535498638145045e-02,2.039454596615866144e+00,8.331999030686029073e+01,3.107067060319959069e+02,3.402669633885617628e+01,-2.019058435450446609e+01,3.429738381802521872e+02,1.700053451910839186e+01
1.124970000000000000e+08,9.580301518298803387e+00,8.720588562461042970e-02,1.961049325631068374e+00,8.106287865289706929e+01,3.158828741583949409e+02,3.694575281129201016e+01,-4.854454604799398254e+01,3.186275280435319814e+02,3.555732808548240200e+02
1.128622500000000000e+08,9.576064150583585288e+00,8.759661326529798175e-02,1.874837642313003316e+00,7.902977250955220256e+01,3.244898957037628975e+02,4.351966821331512136e+01,-7.859994883974438551e+01,2.911016489903767024e+02,3.346213172036918309e+02
1.132275000000000000e+08,9.528850274363126260e+00,8.494765548479553396e-02,1.781688242606960459e+00,7.700146618502262186e+01,3.341632529522123605e+02,5.116471913723501075e+01,-1.073765719020352378e+02,2.620827981614421560e+02,3.132475172986771668e+02
1.135927500000000000e+08,9.586182491826646057e+00,8.075065046517464207e-02,1.678598334156380156e+00,7.529218357283710361e+01,3.395011017528757407e+02,5.479328532571285848e+01,-1.301040800885685371e+02,2.372549448768584170e+02,2.920482302025712897e+02
1.139580000000000000e+08,9.548323583346025600e+00,8.178988199803818859e-02,1.574609894399162657e+00,7.370136876751448085e+01,3.470999301867522604e+02,6.080129895426673414e+01,-1.539509505330216257e+02,2.104025979232528698e+02,2.712038968775195826e+02
1.143232500000000000e+08,9.544152996174490866e+00,7.972890308644550728e-02,1.458986551933156406e+00,7.230956792006436729e+01,3.556407094302136329e+02,6.795027735027800020e+01,-1.782841153180626463e+02,1.820067397296603815e+02,2.499570170799383959e+02
1.146885000000000000e+08,9.581955300984546398e+00,7.395678132791039250e-02,1.347413736969210074e+00,7.132624753739210632e+01,2.017302400541164165e+00,7.334354993793326116e+01,1.589362915367915718e+02,1.557254009198457538e+02,2.290689508577790434e+02
1.150537500000000000e+08,9.534380916906650683e+00,7.441101885355405621e-02,1.233412626441106497e+00,7.060088762460270573e+01,7.103137786024399603e+00,7.770402541062709645e+01,1.367462299164071737e+02,1.306595501823490224e+02,2.083635755929761331e+02
1.154190000000000000e+08,9.560672345283711238e+00,7.168070732984901938e-02,1.119150796701682271e+00,7.075187259570647313e+01,1.438948480948326747e+01,8.514135740518975126e+01,1.099381232810751925e+02,1.020785530348079106e+02,1.872199104399976761e+02
1.157842500000000000e+08,9.581768222391735534e+00,6.732839602008999780e-02,1.008214424029550971e+00,7.164186580525189640e+01,2.049381043117470469e+01,9.213567623642660465e+01,8.233886556005813873e+01,7.474925757483768507e+01,1.668849338112642897e+02
1.161495000000000000e+08,9.519057900839442254e+00,6.345388262847172223e-02,9.020530860001882978e-01,7.366441140462954706e+01,1.908036893981183724e+01,9.274478034444139496e+01,5.936175602593306877e+01,5.325708343928659616e+01,1.460018637837279982e+02
1.165147500000000000e+08,9.584158090724276491e+00,6.559165885168689869e-02,8.042041830820650938e-01,7.740531467376881380e+01,2.236394719538512277e+01,9.976926186915395078e+01,2.904759623497896470e+01,2.554999983728272639e+01,1.253192617064366914e+02
1.168800000000000000e+08,9.564052456451282325e+00,5.939148881979742362e-02,7.187706824905412129e-01,8.318979226066021226e+01,2.251566605384041253e+01,1.057054583145006319e+02,-6.358553426850097612e-01,3.594364344457860625e+02,1.051418927602867370e+02
1.172452500000000000e+08,9.524029294000005308e+00,5.318734121394472214e-02,6.516275254153223173e-01,9.102299698314786269e+01,1.928555688446827077e+01,1.103085538676161264e+02,-2.858384354617250978e+01,3.342328001070689538e+02,8.454135397468512281e+01
1.176105000000000000e+08,9.584947670713349410e+00,5.147375209764985110e-02,6.168963430991682984e-01,1.012088470059092487e+02,1.103922880298753562e+01,1.122480758088968003e+02,-5.244164647392305767e+01,3.121252050890744272e+02,6.437328089797119901e+01
1.179757500000000000e+08,9.532893312327413327e+00,4.720280805686661446e-02,6.135013848313831675e-01,1.118709135392915641e+02,9.818024878803349509e+00,1.216889384180949207e+02,-8.297991768531403523e+01,2.823634850718362941e+02,4.405242348993121482e+01
1.183410000000000000e+08,9.542491216319543668e+00,4.107318912572526654e-02,6.457207831574679480e-01,1.224403045802935424e+02,3.269593562179216484e+00,1.257098981424727668e+02,-1.064534534959519902e+02,2.580989605968393334e+02,2.380885873931205765e+01
1.187062500000000000e+08,9.584377315171694889e+00,3.763723288588348426e-02,7.083552321874262425e-01,1.304661769146908910e+02,3.564813944195785211e+02,1.269475713342694547e+02,-1.267749423028997455e+02,2.367384070381835670e+02,3.685978372453028395e+00
1.190715000000000000e+08,9.517323153225122567e+00,3.601635453744502641e-02,7.904005172486487929e-01,1.366480361501141374e+02,1.711360497928587021e+00,1.383593966480427184e+02,-1.565018817019465303e+02,2.051853295474865888e+02,3.435447261955293357e+02
1.194367500000000000e+08,9.567810990394576720e+00,2.922203511814638888e-02,8.924062523715526885e-01,1.405513038416406744e+02,6.246255646836625708e+00,1.467975594884773045e+02,1.765843865168571654e+02,1.763804307105487794e+02,3.231779901990260555e+02
1.198020000000000000e+08,9.570210273570349813e+00,2.357566269666519845e-02,9.972223724899995645e-01,1.429644678540441589e+02,9.021063170187286318e+00,1.519855310242314488e+02,1.525676177993882732e+02,1.513032146605783055e+02,3.032887456848097827e+02
1.201672500000000000e+08,9.522356210368041474e+00,2.521128874147749235e-02,1.111107626101559998e+00,1.442534414467199895e+02,1.316274581995484461e+01,1.574161872666748536e+02,1.279453426512682483e+02,1.256404691109225240e+02,2.830566563775973918e+02
1.205325000000000000e+08,9.581444524152217923e+00,2.116261263056126024e-02,1.224157919193679334e+00,1.444848465616164788e+02,3.633248345976378602e+01,1.808173300213802861e+02,8.419957369731297092e+01,8.179097570668336914e+01,2.626083057280636694e+02
1.208977500000000000e+08,9.558883952188271138e+00,1.718269917188385010e-02,1.339110290778303236e+00,1.441716509678608418e+02,4.618330900172946940e+01,1.903549599695903112e+02,5.420268388999324571e+01,5.261766093211010542e+01,2.429726209017004237e+02
1.212630000000000000e+08,9.533560138609560752e+00,1.323729176329946529e-02,1.449386011287936871e+00,1.432643653558322967e+02,5.504345535723949467e+01,1.983078207130718056e+02,2.471136570552946665e+01,2.408291425545627362e+01,2.223907349685280792e+02
1.216282500000000000e+08,9.577991226199223718e+00,1.475495845891493588e-02,1.557503478123088092e+00,1.419124251617828918e+02,7.634160694149076676e+01,2.182540321032736585e+02,-1.623206292660623618e+01,3.442355858519151184e+02,2.024896179551888338e+02
1.219935000000000000e+08,9.537433627973140204e+00,1.195162392966826401e-02,1.660512754374880551e+00,1.402845807146694312e+02,1.141488291641842210e+02,2.544334098788536380e+02,-7.347213730223907646e+01,2.878374608219074844e+02,1.822708707007611224e+02
1.223587500000000000e+08,9.549810715394862370e+00,1.116257165790703054e-02,1.761075107768085513e+00,1.384024273141126855e+02,1.301668562797072468e+02,2.685692835938199323e+02,-1.079213604575534760e+02,2.532988315880814980e+02,1.618681151819014303e+02
1.227240000000000000e+08,9.585443701266044059e+00,1.351338040784223413e-02,1.853171000937161805e+00,1.362022110791774026e+02,1.474636599249980407e+02,2.836658710041754148e+02,-1.425912554617790136e+02,2.183570827718186251e+02,1.420229537759940399e+02
1.230892500000000000e+08,9.521141145603946754e+00,2.017862054534152322e-02,1.942828002946929811e+00,1.339984997663069350e+02,1.724252484805435870e+02,3.064237482468505505e+02,1.753384034795141417e+02,1.751476085961530487e+02,1.215713568430036133e+02
1.234545000000000000e+08,9.572376635136478740e+00,2.207280582710753267e-02,2.027683688182184252e+00,1.315200397509320283e+02,1.960606976201306111e+02,3.275807373710626393e+02,1.355533466302231318e+02,1.337610936807689086e+02,1.013418310518315906e+02
1.238197500000000000e+08,9.570005213348268924e+00,2.447987304494607039e-02,2.102643212569831555e+00,1.291397032505302320e+02,2.042754009570417679e+02,3.334151042075720284e+02,1.104192334134068005e+02,1.077736073515780220e+02,8.118871155915002191e+01
1.241850000000000000e+08,9.522158915479304042e+00,3.176448927327356342e-02,2.177557485806074666e+00,1.266038767386752255e+02,2.093240592702689469e+02,3.359279360089441866e+02,8.858658958199117706e+01,8.495050298736173033e+01,6.087843899630591693e+01
1.245502500000000000e+08,9.591110325641716727e+00,3.822278774620124775e-02,2.237079929347359109e+00,1.240841979940356765e+02,2.252063627770130552e+02,3.492905607710487175e+02,5.453161989802278953e+01,5.102342327375075115e+01,4.031398404479947573e+01
1.249155000000000000e+08,9.547837353135829375e+00,4.050765050197691064e-02,2.292668362561004258e+00,1.216132142693469831e+02,2.336242297869673621e+02,3.552374440563143594e+02,2.703174763539538006e+01,2.497798129231329867e+01,2.021542534862763674e+01
1.252807500000000000e+08,9.543700539518859216e+00,4.366003196461932384e-02,2.334864806207654020e+00,1.189973035030674424e+02,2.398200085154489045e+02,3.588173120185163611e+02,8.444993304668094725e-01,7.731069171455776656e-01,3.595904189356619440e+02
1.256460000000000000e+08,9.583926197380762346e+00,5.120758838239672373e-02,2.367329767974489574e+00,1.164366950254097759e+02,2.488020937446962932e+02,5.238788770106098447e+00,-2.887222002929818032e+01,3.338683433636867903e+02,3.391071321337929021e+02
1.260112500000000000e+08,9.528097099468235243e+00,5.132402819082815953e-02,2.391731154781080892e+00,1.137866544720996700e+02,2.598108486042541472e+02,1.359750307635386513e+01,-5.991627612606830411e+01,3.050746031851937801e+02,3.186721062615476399e+02
